data;cidade;precipitacao
2009-01-31;BOM JESUS DO PIAUI;133,3
2009-02-28;BOM JESUS DO PIAUI;150,9
2009-03-31;BOM JESUS DO PIAUI;211,6
2009-04-30;BOM JESUS DO PIAUI;188,4
2009-05-31;BOM JESUS DO PIAUI;108,2
2009-06-30;BOM JESUS DO PIAUI;0
2009-07-31;BOM JESUS DO PIAUI;0
2009-08-31;BOM JESUS DO PIAUI;0
2009-09-30;BOM JESUS DO PIAUI;0
2009-10-31;BOM JESUS DO PIAUI;null
2009-11-30;BOM JESUS DO PIAUI;43,4
2009-12-31;BOM JESUS DO PIAUI;169,7
2010-01-31;BOM JESUS DO PIAUI;164,7
2010-02-28;BOM JESUS DO PIAUI;84,2
2010-03-31;BOM JESUS DO PIAUI;164
2010-04-30;BOM JESUS DO PIAUI;122,9
2010-05-31;BOM JESUS DO PIAUI;0
2010-06-30;BOM JESUS DO PIAUI;0
2010-07-31;BOM JESUS DO PIAUI;0
2010-08-31;BOM JESUS DO PIAUI;0
2010-09-30;BOM JESUS DO PIAUI;null
2010-10-31;BOM JESUS DO PIAUI;135,1
2010-11-30;BOM JESUS DO PIAUI;50,3
2010-12-31;BOM JESUS DO PIAUI;193,4
2011-01-31;BOM JESUS DO PIAUI;168,4
2011-02-28;BOM JESUS DO PIAUI;322
2011-03-31;BOM JESUS DO PIAUI;296,6
2011-04-30;BOM JESUS DO PIAUI;74,5
2011-05-31;BOM JESUS DO PIAUI;null
2011-06-30;BOM JESUS DO PIAUI;0
2011-07-31;BOM JESUS DO PIAUI;5
2011-08-31;BOM JESUS DO PIAUI;0
2011-09-30;BOM JESUS DO PIAUI;0
2011-10-31;BOM JESUS DO PIAUI;186,5
2011-11-30;BOM JESUS DO PIAUI;147,4
2011-12-31;BOM JESUS DO PIAUI;119,8
2012-01-31;BOM JESUS DO PIAUI;150,9
2012-02-29;BOM JESUS DO PIAUI;109,2
2012-03-31;BOM JESUS DO PIAUI;null
2012-04-30;BOM JESUS DO PIAUI;38,1
2012-05-31;BOM JESUS DO PIAUI;27,6
2012-06-30;BOM JESUS DO PIAUI;0
2012-07-31;BOM JESUS DO PIAUI;0
2012-08-31;BOM JESUS DO PIAUI;0
2012-09-30;BOM JESUS DO PIAUI;0
2012-10-31;BOM JESUS DO PIAUI;0
2012-11-30;BOM JESUS DO PIAUI;208,9
2012-12-31;BOM JESUS DO PIAUI;142,5
2007-01-31;GRA. JURITI (PETROPOL.;566,2
2007-02-28;GRA. JURITI (PETROPOL.;75,1
2007-03-31;GRA. JURITI (PETROPOL.;106,5
2007-04-30;GRA. JURITI (PETROPOL.;84,7
2007-05-31;GRA. JURITI (PETROPOL.;24
2007-06-30;GRA. JURITI (PETROPOL.;4,4
2007-07-31;GRA. JURITI (PETROPOL.;null
2007-01-31;ARAPIRACA;null
2007-02-28;ARAPIRACA;null
2007-03-31;ARAPIRACA;null
2007-04-30;ARAPIRACA;null
2007-05-31;ARAPIRACA;null
2007-06-30;ARAPIRACA;null
2007-07-31;ARAPIRACA;null
2007-08-31;ARAPIRACA;null
2007-09-30;ARAPIRACA;null
2007-10-31;ARAPIRACA;null
2007-11-30;ARAPIRACA;null
2007-12-31;ARAPIRACA;null
2008-01-31;ARAPIRACA;null
2008-02-29;ARAPIRACA;null
2008-03-31;ARAPIRACA;null
2008-04-30;ARAPIRACA;null
2008-05-31;ARAPIRACA;null
2008-06-30;ARAPIRACA;null
2008-07-31;ARAPIRACA;null
2008-08-31;ARAPIRACA;null
2008-09-30;ARAPIRACA;null
2008-10-31;ARAPIRACA;null
2008-11-30;ARAPIRACA;null
2008-12-31;ARAPIRACA;null
2009-01-31;ARAPIRACA;null
2009-02-28;ARAPIRACA;null
2009-03-31;ARAPIRACA;null
2009-04-30;ARAPIRACA;null
2009-05-31;ARAPIRACA;null
2009-06-30;ARAPIRACA;null
2009-07-31;ARAPIRACA;null
2009-08-31;ARAPIRACA;null
2009-09-30;ARAPIRACA;null
2009-10-31;ARAPIRACA;null
2009-11-30;ARAPIRACA;null
2009-12-31;ARAPIRACA;null
2010-01-31;ARAPIRACA;null
2010-02-28;ARAPIRACA;null
2010-03-31;ARAPIRACA;null
2010-04-30;ARAPIRACA;null
2010-05-31;ARAPIRACA;null
2010-06-30;ARAPIRACA;null
2010-07-31;ARAPIRACA;null
2010-08-31;ARAPIRACA;null
2010-09-30;ARAPIRACA;null
2010-10-31;ARAPIRACA;null
2010-11-30;ARAPIRACA;null
2010-12-31;ARAPIRACA;null
2011-01-31;ARAPIRACA;null
2011-02-28;ARAPIRACA;null
2011-03-31;ARAPIRACA;null
2011-04-30;ARAPIRACA;null
2011-05-31;ARAPIRACA;null
2011-06-30;ARAPIRACA;null
2011-07-31;ARAPIRACA;null
2011-08-31;ARAPIRACA;null
2011-09-30;ARAPIRACA;null
2011-10-31;ARAPIRACA;null
2011-11-30;ARAPIRACA;null
2011-12-31;ARAPIRACA;null
2012-01-31;ARAPIRACA;null
2012-02-29;ARAPIRACA;null
2012-03-31;ARAPIRACA;null
2012-04-30;ARAPIRACA;null
2012-05-31;ARAPIRACA;null
2012-06-30;ARAPIRACA;null
2012-07-31;ARAPIRACA;null
2012-08-31;ARAPIRACA;null
2012-09-30;ARAPIRACA;null
2012-10-31;ARAPIRACA;null
2012-11-30;ARAPIRACA;null
2012-12-31;ARAPIRACA;null
2007-01-31;MARICA;105,4
2007-02-28;MARICA;53,6
2007-03-31;MARICA;33
2007-04-30;MARICA;null
2007-05-31;MARICA;116,6
2007-06-30;MARICA;33,8
2007-07-31;MARICA;128,8
2007-08-31;MARICA;30,6
2007-09-30;MARICA;16,6
2007-10-31;MARICA;158,9
2007-11-30;MARICA;179,7
2007-12-31;MARICA;245,4
2008-01-31;MARICA;null
2008-02-29;MARICA;131,6
2008-03-31;MARICA;208,6
2008-04-30;MARICA;153,2
2008-05-31;MARICA;64,4
2008-06-30;MARICA;90,3
2008-07-31;MARICA;61,8
2008-08-31;MARICA;32
2008-09-30;MARICA;100,9
2008-10-31;MARICA;106,3
2008-11-30;MARICA;174,2
2008-12-31;MARICA;139,2
2009-01-31;MARICA;239
2009-02-28;MARICA;57
2009-03-31;MARICA;68,2
2009-04-30;MARICA;null
2009-05-31;MARICA;57,2
2009-06-30;MARICA;73,2
2009-07-31;MARICA;122,9
2009-08-31;MARICA;50,1
2009-09-30;MARICA;69,4
2009-10-31;MARICA;225,2
2009-11-30;MARICA;124,1
2009-12-31;MARICA;188,6
2010-01-31;MARICA;120,2
2010-02-28;MARICA;67,7
2010-03-31;MARICA;298,5
2010-04-30;MARICA;null
2010-05-31;MARICA;86,1
2010-06-30;MARICA;47,4
2010-07-31;MARICA;175,6
2010-08-31;MARICA;36,3
2010-09-30;MARICA;33,3
2010-10-31;MARICA;113,9
2010-11-30;MARICA;79,2
2010-12-31;MARICA;130,9
2011-01-31;MARICA;76,3
2011-02-28;MARICA;1,4
2011-03-31;MARICA;150,9
2011-04-30;MARICA;209,3
2011-05-31;MARICA;105
2011-06-30;MARICA;31,6
2011-07-31;MARICA;null
2011-08-31;MARICA;68,5
2011-09-30;MARICA;67,1
2011-10-31;MARICA;133,8
2011-11-30;MARICA;132,7
2011-12-31;MARICA;148,1
2012-01-31;MARICA;173,6
2012-02-29;MARICA;5,6
2012-03-31;MARICA;null
2012-04-30;MARICA;31,5
2012-05-31;MARICA;null
2012-06-30;MARICA;null
2012-07-31;MARICA;null
2012-08-31;MARICA;null
2012-09-30;MARICA;null
2012-10-31;MARICA;null
2012-11-30;MARICA;null
2012-12-31;MARICA;null
2007-01-31;CEARA MIRIM;59,4
2007-02-28;CEARA MIRIM;137,9
2007-03-31;CEARA MIRIM;65,6
2007-04-30;CEARA MIRIM;194,7
2007-05-31;CEARA MIRIM;44,6
2007-06-30;CEARA MIRIM;368,7
2007-07-31;CEARA MIRIM;130,4
2007-08-31;CEARA MIRIM;64
2007-09-30;CEARA MIRIM;34,9
2007-10-31;CEARA MIRIM;3,8
2007-11-30;CEARA MIRIM;24,9
2007-12-31;CEARA MIRIM;1,8
2008-01-31;CEARA MIRIM;46,2
2008-02-29;CEARA MIRIM;27,6
2008-03-31;CEARA MIRIM;191,8
2008-04-30;CEARA MIRIM;289
2008-05-31;CEARA MIRIM;151,6
2008-06-30;CEARA MIRIM;237,2
2008-07-31;CEARA MIRIM;254,7
2008-08-31;CEARA MIRIM;209,4
2008-09-30;CEARA MIRIM;24,9
2008-10-31;CEARA MIRIM;26
2008-11-30;CEARA MIRIM;4,9
2008-12-31;CEARA MIRIM;0
2009-01-31;CEARA MIRIM;103,5
2009-02-28;CEARA MIRIM;216,7
2009-03-31;CEARA MIRIM;237,5
2009-04-30;CEARA MIRIM;288,6
2009-05-31;CEARA MIRIM;328,5
2009-06-30;CEARA MIRIM;289,9
2009-07-31;CEARA MIRIM;260,3
2009-08-31;CEARA MIRIM;181,9
2009-09-30;CEARA MIRIM;57,8
2009-10-31;CEARA MIRIM;0
2009-11-30;CEARA MIRIM;13,1
2009-12-31;CEARA MIRIM;7,5
2010-01-31;CEARA MIRIM;null
2010-02-28;CEARA MIRIM;32,4
2010-03-31;CEARA MIRIM;24,8
2010-04-30;CEARA MIRIM;115,3
2010-05-31;CEARA MIRIM;119
2010-06-30;CEARA MIRIM;62,2
2010-07-31;CEARA MIRIM;97,5
2010-08-31;CEARA MIRIM;59,3
2010-09-30;CEARA MIRIM;14,3
2010-10-31;CEARA MIRIM;1,6
2010-11-30;CEARA MIRIM;5,2
2010-12-31;CEARA MIRIM;null
2011-01-31;CEARA MIRIM;null
2011-02-28;CEARA MIRIM;120,7
2011-03-31;CEARA MIRIM;149,2
2011-04-30;CEARA MIRIM;148,6
2011-05-31;CEARA MIRIM;216,4
2011-06-30;CEARA MIRIM;165,3
2011-07-31;CEARA MIRIM;218,1
2011-08-31;CEARA MIRIM;74,2
2011-09-30;CEARA MIRIM;20,6
2011-10-31;CEARA MIRIM;8,5
2011-11-30;CEARA MIRIM;24,8
2011-12-31;CEARA MIRIM;10,6
2012-01-31;CEARA MIRIM;30,2
2012-02-29;CEARA MIRIM;183,1
2012-03-31;CEARA MIRIM;55,2
2012-04-30;CEARA MIRIM;79,1
2012-05-31;CEARA MIRIM;149,6
2012-06-30;CEARA MIRIM;370
2012-07-31;CEARA MIRIM;116,4
2012-08-31;CEARA MIRIM;29,6
2012-09-30;CEARA MIRIM;18,1
2012-10-31;CEARA MIRIM;10,9
2012-11-30;CEARA MIRIM;1,1
2012-12-31;CEARA MIRIM;0
2007-01-31;SERIDO (CAICO);19,2
2007-02-28;SERIDO (CAICO);181,3
2007-03-31;SERIDO (CAICO);98,6
2007-04-30;SERIDO (CAICO);266,5
2007-05-31;SERIDO (CAICO);38
2007-06-30;SERIDO (CAICO);10,3
2007-07-31;SERIDO (CAICO);2,7
2007-08-31;SERIDO (CAICO);0
2007-09-30;SERIDO (CAICO);,8
2007-10-31;SERIDO (CAICO);0
2007-11-30;SERIDO (CAICO);0
2007-12-31;SERIDO (CAICO);16
2008-01-31;SERIDO (CAICO);69,5
2008-02-29;SERIDO (CAICO);78,6
2008-03-31;SERIDO (CAICO);338,5
2008-04-30;SERIDO (CAICO);269,5
2008-05-31;SERIDO (CAICO);94,6
2008-06-30;SERIDO (CAICO);41,7
2008-07-31;SERIDO (CAICO);10,2
2008-08-31;SERIDO (CAICO);,5
2008-09-30;SERIDO (CAICO);0
2008-10-31;SERIDO (CAICO);0
2008-11-30;SERIDO (CAICO);0
2008-12-31;SERIDO (CAICO);0
2009-01-31;SERIDO (CAICO);23,6
2009-02-28;SERIDO (CAICO);204,5
2009-03-31;SERIDO (CAICO);185,2
2009-04-30;SERIDO (CAICO);322,3
2009-05-31;SERIDO (CAICO);169
2009-06-30;SERIDO (CAICO);39,6
2009-07-31;SERIDO (CAICO);19,5
2009-08-31;SERIDO (CAICO);24,5
2009-09-30;SERIDO (CAICO);0
2009-10-31;SERIDO (CAICO);7,6
2009-11-30;SERIDO (CAICO);0
2009-12-31;SERIDO (CAICO);50,5
2010-01-31;SERIDO (CAICO);107,9
2010-02-28;SERIDO (CAICO);51,3
2010-03-31;SERIDO (CAICO);108,7
2010-04-30;SERIDO (CAICO);175,1
2010-05-31;SERIDO (CAICO);46,2
2010-06-30;SERIDO (CAICO);56,4
2010-07-31;SERIDO (CAICO);3,7
2010-08-31;SERIDO (CAICO);0
2010-09-30;SERIDO (CAICO);6,2
2010-10-31;SERIDO (CAICO);93,2
2010-11-30;SERIDO (CAICO);0
2010-12-31;SERIDO (CAICO);52
2011-01-31;SERIDO (CAICO);98,6
2011-02-28;SERIDO (CAICO);203,1
2011-03-31;SERIDO (CAICO);114,2
2011-04-30;SERIDO (CAICO);269,6
2011-05-31;SERIDO (CAICO);222
2011-06-30;SERIDO (CAICO);14,9
2011-07-31;SERIDO (CAICO);37,3
2011-08-31;SERIDO (CAICO);,6
2011-09-30;SERIDO (CAICO);0
2011-10-31;SERIDO (CAICO);3,3
2011-11-30;SERIDO (CAICO);,3
2011-12-31;SERIDO (CAICO);1,9
2012-01-31;SERIDO (CAICO);65,2
2012-02-29;SERIDO (CAICO);69,3
2012-03-31;SERIDO (CAICO);18,5
2012-04-30;SERIDO (CAICO);,8
2012-05-31;SERIDO (CAICO);1,5
2012-06-30;SERIDO (CAICO);44,3
2012-07-31;SERIDO (CAICO);0
2012-08-31;SERIDO (CAICO);0
2012-09-30;SERIDO (CAICO);0
2012-10-31;SERIDO (CAICO);0
2012-11-30;SERIDO (CAICO);,6
2012-12-31;SERIDO (CAICO);0
2007-01-31;ALTO DA BOA VISTA;182,1
2007-02-28;ALTO DA BOA VISTA;119,8
2007-03-31;ALTO DA BOA VISTA;25,4
2007-04-30;ALTO DA BOA VISTA;182,7
2007-05-31;ALTO DA BOA VISTA;328,5
2007-06-30;ALTO DA BOA VISTA;106,3
2007-07-31;ALTO DA BOA VISTA;290,5
2007-08-31;ALTO DA BOA VISTA;64,5
2007-09-30;ALTO DA BOA VISTA;54
2007-10-31;ALTO DA BOA VISTA;302
2007-11-30;ALTO DA BOA VISTA;345,5
2007-12-31;ALTO DA BOA VISTA;473,4
2008-01-31;ALTO DA BOA VISTA;238,9
2008-02-29;ALTO DA BOA VISTA;128,8
2008-03-31;ALTO DA BOA VISTA;317,7
2008-04-30;ALTO DA BOA VISTA;244,6
2008-05-31;ALTO DA BOA VISTA;297,5
2008-06-30;ALTO DA BOA VISTA;140,6
2008-07-31;ALTO DA BOA VISTA;39,3
2008-08-31;ALTO DA BOA VISTA;202,3
2008-09-30;ALTO DA BOA VISTA;106,6
2008-10-31;ALTO DA BOA VISTA;null
2008-11-30;ALTO DA BOA VISTA;null
2008-12-31;ALTO DA BOA VISTA;null
2009-01-31;ALTO DA BOA VISTA;null
2009-02-28;ALTO DA BOA VISTA;null
2009-03-31;ALTO DA BOA VISTA;null
2009-04-30;ALTO DA BOA VISTA;null
2009-05-31;ALTO DA BOA VISTA;null
2009-06-30;ALTO DA BOA VISTA;null
2009-07-31;ALTO DA BOA VISTA;null
2009-08-31;ALTO DA BOA VISTA;129,9
2009-09-30;ALTO DA BOA VISTA;167,3
2009-10-31;ALTO DA BOA VISTA;418
2009-11-30;ALTO DA BOA VISTA;157
2009-12-31;ALTO DA BOA VISTA;415,5
2010-01-31;ALTO DA BOA VISTA;174,9
2010-02-28;ALTO DA BOA VISTA;151,5
2010-03-31;ALTO DA BOA VISTA;478
2010-04-30;ALTO DA BOA VISTA;574,9
2010-05-31;ALTO DA BOA VISTA;112,3
2010-06-30;ALTO DA BOA VISTA;114,8
2010-07-31;ALTO DA BOA VISTA;389,8
2010-08-31;ALTO DA BOA VISTA;null
2010-09-30;ALTO DA BOA VISTA;95,4
2010-10-31;ALTO DA BOA VISTA;223,4
2010-11-30;ALTO DA BOA VISTA;174,7
2010-12-31;ALTO DA BOA VISTA;206,8
2011-01-31;ALTO DA BOA VISTA;140
2011-02-28;ALTO DA BOA VISTA;38,4
2011-03-31;ALTO DA BOA VISTA;178,8
2011-04-30;ALTO DA BOA VISTA;331,8
2011-05-31;ALTO DA BOA VISTA;225,9
2011-06-30;ALTO DA BOA VISTA;92,9
2011-07-31;ALTO DA BOA VISTA;144,1
2011-08-31;ALTO DA BOA VISTA;107,6
2011-09-30;ALTO DA BOA VISTA;null
2011-10-31;ALTO DA BOA VISTA;164,4
2011-11-30;ALTO DA BOA VISTA;160,6
2011-12-31;ALTO DA BOA VISTA;234,1
2012-01-31;ALTO DA BOA VISTA;197,4
2012-02-29;ALTO DA BOA VISTA;22,2
2012-03-31;ALTO DA BOA VISTA;244,9
2012-04-30;ALTO DA BOA VISTA;124
2012-05-31;ALTO DA BOA VISTA;277,9
2012-06-30;ALTO DA BOA VISTA;281,6
2012-07-31;ALTO DA BOA VISTA;112,2
2012-08-31;ALTO DA BOA VISTA;26,2
2012-09-30;ALTO DA BOA VISTA;202,7
2012-10-31;ALTO DA BOA VISTA;113,1
2012-11-30;ALTO DA BOA VISTA;182,4
2012-12-31;ALTO DA BOA VISTA;43,7
2007-01-31;PAULISTANA;71,9
2007-02-28;PAULISTANA;217,6
2007-03-31;PAULISTANA;84,2
2007-04-30;PAULISTANA;9,6
2007-05-31;PAULISTANA;1,9
2007-06-30;PAULISTANA;,8
2007-07-31;PAULISTANA;1,1
2007-08-31;PAULISTANA;0
2007-09-30;PAULISTANA;0
2007-10-31;PAULISTANA;,1
2007-11-30;PAULISTANA;18,8
2007-12-31;PAULISTANA;12,6
2008-01-31;PAULISTANA;25,1
2008-02-29;PAULISTANA;163,2
2008-03-31;PAULISTANA;141,7
2008-04-30;PAULISTANA;89,6
2008-05-31;PAULISTANA;,1
2008-06-30;PAULISTANA;1
2008-07-31;PAULISTANA;0
2008-08-31;PAULISTANA;0
2008-09-30;PAULISTANA;0
2008-10-31;PAULISTANA;0
2008-11-30;PAULISTANA;16
2008-12-31;PAULISTANA;99,6
2009-01-31;PAULISTANA;73,5
2009-02-28;PAULISTANA;152,1
2009-03-31;PAULISTANA;161,3
2009-04-30;PAULISTANA;154,1
2009-05-31;PAULISTANA;67,8
2009-06-30;PAULISTANA;5,6
2009-07-31;PAULISTANA;0
2009-08-31;PAULISTANA;null
2009-09-30;PAULISTANA;0
2009-10-31;PAULISTANA;56,6
2009-11-30;PAULISTANA;6,6
2009-12-31;PAULISTANA;56,4
2010-01-31;PAULISTANA;92,9
2010-02-28;PAULISTANA;29,3
2010-03-31;PAULISTANA;113,7
2010-04-30;PAULISTANA;73,2
2010-05-31;PAULISTANA;1
2010-06-30;PAULISTANA;25,7
2010-07-31;PAULISTANA;3,5
2010-08-31;PAULISTANA;null
2010-09-30;PAULISTANA;0
2010-10-31;PAULISTANA;50,5
2010-11-30;PAULISTANA;75
2010-12-31;PAULISTANA;55,6
2011-01-31;PAULISTANA;81,3
2011-02-28;PAULISTANA;196,1
2011-03-31;PAULISTANA;197,5
2011-04-30;PAULISTANA;68,8
2011-05-31;PAULISTANA;57,3
2011-06-30;PAULISTANA;null
2011-07-31;PAULISTANA;0
2011-08-31;PAULISTANA;,7
2011-09-30;PAULISTANA;0
2011-10-31;PAULISTANA;,8
2011-11-30;PAULISTANA;30,7
2011-12-31;PAULISTANA;25,4
2012-01-31;PAULISTANA;13,9
2012-02-29;PAULISTANA;63,8
2012-03-31;PAULISTANA;43,7
2012-04-30;PAULISTANA;0
2012-05-31;PAULISTANA;0
2012-06-30;PAULISTANA;null
2012-07-31;PAULISTANA;0
2012-08-31;PAULISTANA;,8
2012-09-30;PAULISTANA;0
2012-10-31;PAULISTANA;0
2012-11-30;PAULISTANA;21,8
2012-12-31;PAULISTANA;40,3
2007-01-31;PORTO ALEGRE;89
2007-02-28;PORTO ALEGRE;167,5
2007-03-31;PORTO ALEGRE;108,9
2007-04-30;PORTO ALEGRE;38,9
2007-05-31;PORTO ALEGRE;134,9
2007-06-30;PORTO ALEGRE;235,7
2007-07-31;PORTO ALEGRE;178,6
2007-08-31;PORTO ALEGRE;149,1
2007-09-30;PORTO ALEGRE;174,9
2007-10-31;PORTO ALEGRE;70
2007-11-30;PORTO ALEGRE;132,3
2007-12-31;PORTO ALEGRE;89
2008-01-31;PORTO ALEGRE;105
2008-02-29;PORTO ALEGRE;72,1
2008-03-31;PORTO ALEGRE;75,1
2008-04-30;PORTO ALEGRE;125,2
2008-05-31;PORTO ALEGRE;220,7
2008-06-30;PORTO ALEGRE;124,8
2008-07-31;PORTO ALEGRE;138,4
2008-08-31;PORTO ALEGRE;121,9
2008-09-30;PORTO ALEGRE;156,5
2008-10-31;PORTO ALEGRE;219,5
2008-11-30;PORTO ALEGRE;21,8
2008-12-31;PORTO ALEGRE;120,6
2009-01-31;PORTO ALEGRE;169,6
2009-02-28;PORTO ALEGRE;111,4
2009-03-31;PORTO ALEGRE;72,6
2009-04-30;PORTO ALEGRE;31
2009-05-31;PORTO ALEGRE;106,1
2009-06-30;PORTO ALEGRE;57,1
2009-07-31;PORTO ALEGRE;57,2
2009-08-31;PORTO ALEGRE;264,5
2009-09-30;PORTO ALEGRE;293,7
2009-10-31;PORTO ALEGRE;125
2009-11-30;PORTO ALEGRE;287,6
2009-12-31;PORTO ALEGRE;143,8
2010-01-31;PORTO ALEGRE;173,7
2010-02-28;PORTO ALEGRE;110,9
2010-03-31;PORTO ALEGRE;103,1
2010-04-30;PORTO ALEGRE;71,6
2010-05-31;PORTO ALEGRE;119,9
2010-06-30;PORTO ALEGRE;204,6
2010-07-31;PORTO ALEGRE;170,2
2010-08-31;PORTO ALEGRE;95,5
2010-09-30;PORTO ALEGRE;180,8
2010-10-31;PORTO ALEGRE;57,8
2010-11-30;PORTO ALEGRE;72,1
2010-12-31;PORTO ALEGRE;92,9
2011-01-31;PORTO ALEGRE;135,7
2011-02-28;PORTO ALEGRE;119,5
2011-03-31;PORTO ALEGRE;83,1
2011-04-30;PORTO ALEGRE;172,7
2011-05-31;PORTO ALEGRE;50,1
2011-06-30;PORTO ALEGRE;109,6
2011-07-31;PORTO ALEGRE;225,7
2011-08-31;PORTO ALEGRE;182,3
2011-09-30;PORTO ALEGRE;53
2011-10-31;PORTO ALEGRE;123,7
2011-11-30;PORTO ALEGRE;13,7
2011-12-31;PORTO ALEGRE;52,1
2012-01-31;PORTO ALEGRE;166
2012-02-29;PORTO ALEGRE;139,5
2012-03-31;PORTO ALEGRE;122,7
2012-04-30;PORTO ALEGRE;77,1
2012-05-31;PORTO ALEGRE;35,7
2012-06-30;PORTO ALEGRE;31,9
2012-07-31;PORTO ALEGRE;144,9
2012-08-31;PORTO ALEGRE;93,6
2012-09-30;PORTO ALEGRE;273,7
2012-10-31;PORTO ALEGRE;121,1
2012-11-30;PORTO ALEGRE;26
2012-12-31;PORTO ALEGRE;196
2007-01-31;ARAGUAINA;125,5
2007-02-28;ARAGUAINA;488,8
2007-03-31;ARAGUAINA;143,6
2007-04-30;ARAGUAINA;170
2007-05-31;ARAGUAINA;52,8
2007-06-30;ARAGUAINA;57,6
2007-07-31;ARAGUAINA;,5
2007-08-31;ARAGUAINA;,3
2007-09-30;ARAGUAINA;,8
2007-10-31;ARAGUAINA;74
2007-11-30;ARAGUAINA;120,4
2007-12-31;ARAGUAINA;122,4
2008-01-31;ARAGUAINA;323,2
2008-02-29;ARAGUAINA;287,8
2008-03-31;ARAGUAINA;397,1
2008-04-30;ARAGUAINA;301,1
2008-05-31;ARAGUAINA;173,7
2008-06-30;ARAGUAINA;1,7
2008-07-31;ARAGUAINA;,6
2008-08-31;ARAGUAINA;0
2008-09-30;ARAGUAINA;42,8
2008-10-31;ARAGUAINA;176,9
2008-11-30;ARAGUAINA;205,4
2008-12-31;ARAGUAINA;174,2
2009-01-31;ARAGUAINA;151,6
2009-02-28;ARAGUAINA;227,4
2009-03-31;ARAGUAINA;385,5
2009-04-30;ARAGUAINA;340,3
2009-05-31;ARAGUAINA;155,8
2009-06-30;ARAGUAINA;4,2
2009-07-31;ARAGUAINA;4,7
2009-08-31;ARAGUAINA;7,1
2009-09-30;ARAGUAINA;122,8
2009-10-31;ARAGUAINA;186,2
2009-11-30;ARAGUAINA;191,1
2009-12-31;ARAGUAINA;461,9
2010-01-31;ARAGUAINA;216,8
2010-02-28;ARAGUAINA;231,8
2010-03-31;ARAGUAINA;150,8
2010-04-30;ARAGUAINA;272,8
2010-05-31;ARAGUAINA;16,3
2010-06-30;ARAGUAINA;64,7
2010-07-31;ARAGUAINA;,1
2010-08-31;ARAGUAINA;0
2010-09-30;ARAGUAINA;0
2010-10-31;ARAGUAINA;180,3
2010-11-30;ARAGUAINA;178,2
2010-12-31;ARAGUAINA;221,8
2011-01-31;ARAGUAINA;280,8
2011-02-28;ARAGUAINA;295,1
2011-03-31;ARAGUAINA;240,1
2011-04-30;ARAGUAINA;202,1
2011-05-31;ARAGUAINA;93,4
2011-06-30;ARAGUAINA;,3
2011-07-31;ARAGUAINA;6,6
2011-08-31;ARAGUAINA;3,9
2011-09-30;ARAGUAINA;26,9
2011-10-31;ARAGUAINA;154,5
2011-11-30;ARAGUAINA;379,7
2011-12-31;ARAGUAINA;110,9
2012-01-31;ARAGUAINA;306,1
2012-02-29;ARAGUAINA;266,3
2012-03-31;ARAGUAINA;170,1
2012-04-30;ARAGUAINA;42,2
2012-05-31;ARAGUAINA;76,3
2012-06-30;ARAGUAINA;28,8
2012-07-31;ARAGUAINA;20,5
2012-08-31;ARAGUAINA;6,2
2012-09-30;ARAGUAINA;59,7
2012-10-31;ARAGUAINA;142,4
2012-11-30;ARAGUAINA;344,8
2012-12-31;ARAGUAINA;272,5
2007-01-31;TRACUATEUA;17,4
2007-02-28;TRACUATEUA;590
2007-03-31;TRACUATEUA;517,2
2007-04-30;TRACUATEUA;423,9
2007-05-31;TRACUATEUA;343,1
2007-06-30;TRACUATEUA;257
2007-07-31;TRACUATEUA;92,4
2007-08-31;TRACUATEUA;83,3
2007-09-30;TRACUATEUA;34,1
2007-10-31;TRACUATEUA;10,4
2007-11-30;TRACUATEUA;17
2007-12-31;TRACUATEUA;93,5
2008-01-31;TRACUATEUA;394,6
2008-02-29;TRACUATEUA;251,8
2008-03-31;TRACUATEUA;672,7
2008-04-30;TRACUATEUA;418
2008-05-31;TRACUATEUA;456
2008-06-30;TRACUATEUA;278
2008-07-31;TRACUATEUA;272,7
2008-08-31;TRACUATEUA;76,8
2008-09-30;TRACUATEUA;16,6
2008-10-31;TRACUATEUA;31,8
2008-11-30;TRACUATEUA;0
2008-12-31;TRACUATEUA;27,7
2009-01-31;TRACUATEUA;173
2009-02-28;TRACUATEUA;603,2
2009-03-31;TRACUATEUA;527,4
2009-04-30;TRACUATEUA;507,8
2009-05-31;TRACUATEUA;849,7
2009-06-30;TRACUATEUA;292,6
2009-07-31;TRACUATEUA;227,4
2009-08-31;TRACUATEUA;54,2
2009-09-30;TRACUATEUA;1
2009-10-31;TRACUATEUA;0
2009-11-30;TRACUATEUA;0
2009-12-31;TRACUATEUA;48
2010-01-31;TRACUATEUA;118,2
2010-02-28;TRACUATEUA;208,2
2010-03-31;TRACUATEUA;132,3
2010-04-30;TRACUATEUA;379,5
2010-05-31;TRACUATEUA;119
2010-06-30;TRACUATEUA;291,2
2010-07-31;TRACUATEUA;375,9
2010-08-31;TRACUATEUA;138,1
2010-09-30;TRACUATEUA;11,8
2010-10-31;TRACUATEUA;25,3
2010-11-30;TRACUATEUA;27,1
2010-12-31;TRACUATEUA;160,9
2011-01-31;TRACUATEUA;449,1
2011-02-28;TRACUATEUA;325,6
2011-03-31;TRACUATEUA;387,5
2011-04-30;TRACUATEUA;503,1
2011-05-31;TRACUATEUA;379,4
2011-06-30;TRACUATEUA;226,3
2011-07-31;TRACUATEUA;211,6
2011-08-31;TRACUATEUA;38,1
